method,alpha,beta,value
heuristic,0.9699999999999995,0.8299999999999996,14419.363793651142
heuristic,0.9699999999999995,0.8399999999999996,14460.540591794084
heuristic,0.9699999999999995,0.8499999999999996,14502.055953039899
heuristic,0.9699999999999995,0.8599999999999995,14543.912416451221
heuristic,0.9699999999999995,0.8699999999999996,14586.11266302124
heuristic,0.9699999999999995,0.8799999999999996,14628.659520943122
heuristic,0.9699999999999995,0.8899999999999996,14671.555971093027
heuristic,0.9699999999999995,0.8999999999999996,14714.80515295436
heuristic,0.9699999999999995,0.9099999999999996,14758.410370537806
heuristic,0.9699999999999995,0.9199999999999996,14802.375098801867
heuristic,0.9699999999999995,0.9299999999999996,14846.702990179465
heuristic,0.9699999999999995,0.9399999999999996,14891.397881427725
heuristic,0.9699999999999995,0.9499999999999995,14936.463800892063
heuristic,0.9699999999999995,0.9599999999999995,14981.904975841118
heuristic,0.9699999999999995,0.9699999999999995,15027.72584025904
heuristic,0.9699999999999995,0.9799999999999995,15073.931042837072
heuristic,0.9699999999999995,0.9899999999999995,15120.525455318246
heuristic,0.9799999999999995,0.1,12206.605309149412
heuristic,0.9799999999999995,0.11,12231.47620512953
heuristic,0.9799999999999995,0.12,12256.291941493691
heuristic,0.9799999999999995,0.13,12281.065452902394
heuristic,0.9799999999999995,0.13999999999999999,12305.806821212807
heuristic,0.9799999999999995,0.14999999999999997,12330.52537895934
heuristic,0.9799999999999995,0.15999999999999998,12355.230934635176
heuristic,0.9799999999999995,0.16999999999999998,12379.934382431022
heuristic,0.9799999999999995,0.17999999999999997,12404.647908461846
heuristic,0.9799999999999995,0.18999999999999995,12429.384949182173
heuristic,0.9799999999999995,0.19999999999999996,12454.16001007029
heuristic,0.9799999999999995,0.20999999999999996,12478.98841647281
heuristic,0.9799999999999995,0.21999999999999995,12503.886042497068
heuristic,0.9799999999999995,0.22999999999999995,12528.869045967425
heuristic,0.9799999999999995,0.23999999999999994,12553.95362529165
heuristic,0.9799999999999995,0.24999999999999992,12579.15580641115
heuristic,0.9799999999999995,0.2599999999999999,12604.491262861722
heuristic,0.9799999999999995,0.2699999999999999,12629.975168935749
heuristic,0.9799999999999995,0.2799999999999999,12655.622084201086
heuristic,0.9799999999999995,0.2899999999999999,12681.44586656724
heuristic,0.9799999999999995,0.29999999999999993,12707.45961070708
heuristic,0.9799999999999995,0.30999999999999994,12733.675608501913
heuristic,0.9799999999999995,0.3199999999999999,12760.105328233769
heuristic,0.9799999999999995,0.32999999999999985,12786.759409611033
heuristic,0.9799999999999995,0.33999999999999986,12813.64767157457
heuristic,0.9799999999999995,0.34999999999999987,12840.779130724115
heuristic,0.9799999999999995,0.3599999999999999,12868.162027986022
heuristic,0.9799999999999995,0.3699999999999999,12895.803861470595
heuristic,0.9799999999999995,0.3799999999999999,12923.711424172232
heuristic,0.9799999999999995,0.3899999999999999,12951.890844885156
heuristic,0.9799999999999995,0.3999999999999998,12980.347631192455
heuristic,0.9799999999999995,0.4099999999999998,13009.086713576035
heuristic,0.9799999999999995,0.4199999999999998,13038.112489777253
heuristic,0.9799999999999995,0.4299999999999998,13067.428868848885
heuristic,0.9799999999999995,0.43999999999999984,13097.039314222295
heuristic,0.9799999999999995,0.44999999999999984,13126.946885551451
heuristic,0.9799999999999995,0.45999999999999985,13157.154278857453
heuristic,0.9799999999999995,0.46999999999999986,13187.663864917591
heuristic,0.9799999999999995,0.47999999999999976,13218.477725587654
heuristic,0.9799999999999995,0.48999999999999977,13249.597688078115
heuristic,0.9799999999999995,0.4999999999999998,13281.025357054517
heuristic,0.9799999999999995,0.5099999999999998,13312.762144646364
heuristic,0.9799999999999995,0.5199999999999998,13344.809298269303
heuristic,0.9799999999999995,0.5299999999999998,13377.167926480202
heuristic,0.9799999999999995,0.5399999999999998,13409.839022729971
heuristic,0.9799999999999995,0.5499999999999998,13442.823487285637
heuristic,0.9799999999999995,0.5599999999999997,13476.12214732304
heuristic,0.9799999999999995,0.5699999999999997,13509.735775310506
heuristic,0.9799999999999995,0.5799999999999997,13543.665105788148
heuristic,0.9799999999999995,0.5899999999999997,13577.910850725912
heuristic,0.9799999999999995,0.5999999999999998,13612.47371342041
heuristic,0.9799999999999995,0.6099999999999998,13647.354401205695
heuristic,0.9799999999999995,0.6199999999999998,13682.55363699271
heuristic,0.9799999999999995,0.6299999999999997,13718.072169788638
heuristic,0.9799999999999995,0.6399999999999997,13753.910784255757
heuristic,0.9799999999999995,0.6499999999999997,13790.070309430075
heuristic,0.9799999999999995,0.6599999999999997,13826.551626717273
heuristic,0.9799999999999995,0.6699999999999997,13863.35567723237
heuristic,0.9799999999999995,0.6799999999999997,13900.483468527382
heuristic,0.9799999999999995,0.6899999999999997,13937.936080910447
heuristic,0.9799999999999995,0.6999999999999996,13975.71467324626
heuristic,0.9799999999999995,0.7099999999999996,14013.820488468979
heuristic,0.9799999999999995,0.7199999999999996,14052.254858835986
heuristic,0.9799999999999995,0.7299999999999996,14091.019210910548
heuristic,0.9799999999999995,0.7399999999999997,14130.115070220214
heuristic,0.9799999999999995,0.7499999999999997,14169.544066294455
heuristic,0.9799999999999995,0.7599999999999997,14209.307937013436
heuristic,0.9799999999999995,0.7699999999999997,14249.408533316793
heuristic,0.9799999999999995,0.7799999999999997,14289.84782382811
heuristic,0.9799999999999995,0.7899999999999996,14330.6278994835
heuristic,0.9799999999999995,0.7999999999999996,14371.750978299446
heuristic,0.9799999999999995,0.8099999999999996,14413.219410261589
heuristic,0.9799999999999995,0.8199999999999996,14455.03568215869
heuristic,0.9799999999999995,0.8299999999999996,14497.202423011802
heuristic,0.9799999999999995,0.8399999999999996,14539.722409109952
heuristic,0.9799999999999995,0.8499999999999996,14582.598569768485
heuristic,0.9799999999999995,0.8599999999999995,14625.833992939852
heuristic,0.9799999999999995,0.8699999999999996,14669.431931245686
heuristic,0.9799999999999995,0.8799999999999996,14713.395808300864
heuristic,0.9799999999999995,0.8899999999999996,14757.729224961988
heuristic,0.9799999999999995,0.8999999999999996,14802.435966409825
heuristic,0.9799999999999995,0.9099999999999996,14847.520008972246
heuristic,0.9799999999999995,0.9199999999999996,14892.985527328574
heuristic,0.9799999999999995,0.9299999999999996,14938.83690255658
heuristic,0.9799999999999995,0.9399999999999996,14985.078729575567
heuristic,0.9799999999999995,0.9499999999999995,15031.715825584593
heuristic,0.9799999999999995,0.9599999999999995,15078.753238532023
heuristic,0.9799999999999995,0.9699999999999995,15126.196255873094
heuristic,0.9799999999999995,0.9799999999999995,15174.050413698573
heuristic,0.9799999999999995,0.9899999999999995,15222.321506276905
heuristic,0.9899999999999995,0.1,12217.495360545649
heuristic,0.9899999999999995,0.11,12242.939943359597
heuristic,0.9899999999999995,0.12,12268.34109907276
heuristic,0.9899999999999995,0.13,12293.711958991315
heuristic,0.9899999999999995,0.13999999999999999,12319.06286620514
heuristic,0.9899999999999995,0.14999999999999997,12344.403416158177
heuristic,0.9899999999999995,0.15999999999999998,12369.74364222273
heuristic,0.9899999999999995,0.16999999999999998,12395.094603134183
heuristic,0.9899999999999995,0.17999999999999997,12420.468579216144
heuristic,0.9899999999999995,0.18999999999999995,12445.879029008942
heuristic,0.9899999999999995,0.19999999999999996,12471.340411462548
heuristic,0.9899999999999995,0.20999999999999996,12496.867943446201
heuristic,0.9899999999999995,0.21999999999999995,12522.477336938284
heuristic,0.9899999999999995,0.22999999999999995,12548.18454298853
heuristic,0.9899999999999995,0.23999999999999994,12574.00551765364
heuristic,0.9899999999999995,0.24999999999999992,12599.956017605373
heuristic,0.9899999999999995,0.2599999999999999,12626.051428240931
heuristic,0.9899999999999995,0.2699999999999999,12652.306624202098
heuristic,0.9899999999999995,0.2799999999999999,12678.735860300168
heuristic,0.9899999999999995,0.2899999999999999,12705.352690406746
heuristic,0.9899999999999995,0.29999999999999993,12732.169910610146
heuristic,0.9899999999999995,0.30999999999999994,12759.199523856276
heuristic,0.9899999999999995,0.3199999999999999,12786.452722553446
heuristic,0.9899999999999995,0.32999999999999985,12813.939886311156
heuristic,0.9899999999999995,0.33999999999999986,12841.670592018325
heuristic,0.9899999999999995,0.34999999999999987,12869.65363388719
heuristic,0.9899999999999995,0.3599999999999999,12897.897051284508
heuristic,0.9899999999999995,0.3699999999999999,12926.40816250893
heuristic,0.9899999999999995,0.3799999999999999,12955.193602918382
heuristic,0.9899999999999995,0.3899999999999999,12984.259366018372
heuristic,0.9899999999999995,0.3999999999999998,13013.61084642135
heuristic,0.9899999999999995,0.4099999999999998,13043.25288367644
heuristic,0.9899999999999995,0.4199999999999998,13073.189806305312
heuristic,0.9899999999999995,0.4299999999999998,13103.425475199974
heuristic,0.9899999999999995,0.43999999999999984,13133.96332616178
heuristic,0.9899999999999995,0.44999999999999984,13164.806410999186
heuristic,0.9899999999999995,0.45999999999999985,13195.957436975577
heuristic,0.9899999999999995,0.46999999999999986,13227.41880443058
heuristic,0.9899999999999995,0.47999999999999976,13259.192642318954
heuristic,0.9899999999999995,0.48999999999999977,13291.280841777883
heuristic,0.9899999999999995,0.4999999999999998,13323.685087474772
heuristic,0.9899999999999995,0.5099999999999998,13356.40688694773
heuristic,0.9899999999999995,0.5199999999999998,13389.447597743005
heuristic,0.9899999999999995,0.5299999999999998,13422.808452677866
heuristic,0.9899999999999995,0.5399999999999998,13456.490583065513
heuristic,0.9899999999999995,0.5499999999999998,13490.495040122594
heuristic,0.9899999999999995,0.5599999999999997,13524.822814608902
heuristic,0.9899999999999995,0.5699999999999997,13559.474854896647
heuristic,0.9899999999999995,0.5799999999999997,13594.452083417045
heuristic,0.9899999999999995,0.5899999999999997,13629.755411717519
heuristic,0.9899999999999995,0.5999999999999998,13665.38575428376
heuristic,0.9899999999999995,0.6099999999999998,13701.34404107813
heuristic,0.9899999999999995,0.6199999999999998,13737.63122903269
heuristic,0.9899999999999995,0.6299999999999997,13774.248312566346
heuristic,0.9899999999999995,0.6399999999999997,13811.196333239957
heuristic,0.9899999999999995,0.6499999999999997,13848.476388629662
heuristic,0.9899999999999995,0.6599999999999997,13886.089640410744
heuristic,0.9899999999999995,0.6699999999999997,13924.037322084292
heuristic,0.9899999999999995,0.6799999999999997,13962.320745900988
heuristic,0.9899999999999995,0.6899999999999997,14000.941309538322
heuristic,0.9899999999999995,0.6999999999999996,14039.900502327313
heuristic,0.9899999999999995,0.7099999999999996,14079.199911268915
heuristic,0.9899999999999995,0.7199999999999996,14118.841226602763
heuristic,0.9899999999999995,0.7299999999999996,14158.826247513845
heuristic,0.9899999999999995,0.7399999999999997,14199.15688742559
heuristic,0.9899999999999995,0.7499999999999997,14239.835179277721
heuristic,0.9899999999999995,0.7599999999999997,14280.863281005593
heuristic,0.9899999999999995,0.7699999999999997,14322.243480654106
heuristic,0.9899999999999995,0.7799999999999997,14363.978201814958
heuristic,0.9899999999999995,0.7899999999999996,14406.070009026686
heuristic,0.9899999999999995,0.7999999999999996,14448.521613338273
heuristic,0.9899999999999995,0.8099999999999996,14491.335877963427
heuristic,0.9899999999999995,0.8199999999999996,14534.515824173272
heuristic,0.9899999999999995,0.8299999999999996,14578.064637189957
heuristic,0.9899999999999995,0.8399999999999996,14621.985672600022
heuristic,0.9899999999999995,0.8499999999999996,14666.282462765612
heuristic,0.9899999999999995,0.8599999999999995,14710.958723445918
heuristic,0.9899999999999995,0.8699999999999996,14756.018360839227
heuristic,0.9899999999999995,0.8799999999999996,14801.465478808848
heuristic,0.9899999999999995,0.8899999999999996,14847.30438630315
heuristic,0.9899999999999995,0.8999999999999996,14893.539605303644
heuristic,0.9899999999999995,0.9099999999999996,14940.175878760512
heuristic,0.9899999999999995,0.9199999999999996,14987.218179075919
heuristic,0.9899999999999995,0.9299999999999996,15034.671716751878
heuristic,0.9899999999999995,0.9399999999999996,15082.541949416167
heuristic,0.9899999999999995,0.9499999999999995,15130.834591137987
heuristic,0.9899999999999995,0.9599999999999995,15179.555622075402
heuristic,0.9899999999999995,0.9699999999999995,15228.711298395714
heuristic,0.9899999999999995,0.9799999999999995,15278.308162642084
heuristic,0.9899999999999995,0.9899999999999995,15328.353054207091
legacy-heuristic,0.1,0.1,19174.999698825253
legacy-heuristic,0.1,0.11,19173.05313222189
legacy-heuristic,0.1,0.12,19166.266237819113
legacy-heuristic,0.1,0.13,19155.685330397893
legacy-heuristic,0.1,0.13999999999999999,19141.746405797254
legacy-heuristic,0.1,0.14999999999999997,19124.64430605535
legacy-heuristic,0.1,0.15999999999999998,19104.640589031646
legacy-heuristic,0.1,0.16999999999999998,19082.229229748962
legacy-heuristic,0.1,0.17999999999999997,19058.154151471346
legacy-heuristic,0.1,0.18999999999999995,19033.322004060286
legacy-heuristic,0.1,0.19999999999999996,19008.671505364502
legacy-heuristic,0.1,0.20999999999999996,18985.052358988993
legacy-heuristic,0.1,0.21999999999999995,18963.14467614911
legacy-heuristic,0.1,0.22999999999999995,18943.426659265155
legacy-heuristic,0.1,0.23999999999999994,18926.182071140007
legacy-heuristic,0.1,0.24999999999999992,18911.531958093638
legacy-heuristic,0.1,0.2599999999999999,18899.475407970494
legacy-heuristic,0.1,0.2699999999999999,18889.92842779276
legacy-heuristic,0.1,0.2799999999999999,18882.755253357478
legacy-heuristic,0.1,0.2899999999999999,18877.79066188773
legacy-heuristic,0.1,0.29999999999999993,18874.85447269732
legacy-heuristic,0.1,0.30999999999999994,18873.760526769103
legacy-heuristic,0.1,0.3199999999999999,18874.32250324951
legacy-heuristic,0.1,0.32999999999999985,18876.358444219837
legacy-heuristic,0.1,0.33999999999999986,18879.69516801623
legacy-heuristic,0.1,0.34999999999999987,18884.17307538886
legacy-heuristic,0.1,0.3599999999999999,18889.651298598663
legacy-heuristic,0.1,0.3699999999999999,18896.012753841424
legacy-heuristic,0.1,0.3799999999999999,18903.16843931575
legacy-heuristic,0.1,0.3899999999999999,18911.060268482062
legacy-heuristic,0.1,0.3999999999999998,18919.66182852409
